ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE 
33879	Bantawa	to chew (soundless, as fo rice)	to chew	kʰuma (kʰu)	k͏ʰ u	k͏ʰ u				2571			
33880	Bantawa	child	the child (young human)	cʰa	tsʰ a					6498			
33881	Bantawa	cloud	the cloud	tʰakri	tʰ a k r i	tʰ a k r i				757			
33882	Bantawa	be cold	cold (of temperature)	keŋma (keŋa)	k e ŋ	k e ŋ				758			
33883	Bantawa	to come (level)	to come	banma (bana)	b a n	) b a n				759			
33884	Bantawa	to cry, weep	to cry (weep)	kʰapma (kʰaptu)	k͏ʰ a p	) k͏ʰ a p				3414			
33885	Bantawa	black, dark	dark	makcɨkpa	m a k ts ɨ k p a	m a k ( ts ɨ k p a )				761			
33886	Bantawa	girl, daughter	the daughter	meccʰacʰa	m e tːsʰ a tsʰ a	m e tːsʰ a tsʰ a				762			
33887	Bantawa	dew	the dew	wacʰok	w a tsʰ o k	w a tsʰ o k				763			
33888	Bantawa	to die, to go out (of fire)	to die	sɨma	s ɨ	) s ɨ				163			
33889	Bantawa	to dig esp. with short handled spade; to peck (as of a bird with it’s beak).	to dig	dʰokma (dʰoktu)	dʱ o k t	dʱ o k t				2591			
33890	Bantawa	dog	the dog	kutiwa	k u t i w a	k u t i w a - -				764			
33891	Bantawa	dream	the dream	senmaŋ	s e n m a ŋ	( - - - - - - - - - s e n - - - - - - - - ) - m - a ŋ - - - - - ( - - - - - - - - - - - - - - )				10217			
33892	Bantawa	to drink	to drink	duŋma (duŋu)	d u ŋ	) d u ŋ				2228			
33893	Bantawa	to drink; usage for specific liquids	to drink	hopma (hoptu)	h o p t	h o p t				1897			
33894	Bantawa	to dry (intr), to be dry	dry	cʰopma (cʰoa)	tsʰ o p	tsʰ o p				766			
33895	Bantawa	early	the ear	nabak	n a b a k	( - - - - - - - - - - - - - - - - - - - - ) - n a - - - - - - - ( - - - - - - - - - - - - - - - - - - - - - - b a k - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				32			
33896	Bantawa	early	early	rimrim	r i m r i m	r i m r i m				767			
33897	Bantawa	clay, soil, mud, sand	the earth (soil)	bakʰa	b a k͏ʰ a	b a - k͏ʰ a				768			
33898	Bantawa	world, earth	the earth (soil)	henkʰamma	h e n k͏ʰ a m m a	h e n k͏ʰ a m ( m a - - - - )				769			
33899	Bantawa	earthworm	the earthworm	walempacʰɨk	w a l e m p a tsʰ ɨ k	w a l e m p a tsʰ ɨ k				2606			
33900	Bantawa	to eat	to eat	cama	ts a	) ts a				3419			
33901	Bantawa	egg (generic); also used for testicle	the egg	din	d i n	( - - - - - - - - - - - - - - - - - - - - - - - ) d i n - - ( - )				3399			
33902	Bantawa	?questionable	eight	lek-ka	l e k + k a	l e k + ( k a )				770			
33903	Bantawa		eight	rek-wa	r e k + w a	r e k + ( w a )				770			
33904	Bantawa	eye	the eye	mɨk	m ɨ k	( - - - - - ) - - - m - ɨ k - - - ( - - - - - - - - - - - - - )				4			
33905	Bantawa	over there, far away	far	hyana	h j a n a	h j a n a				771			
33906	Bantawa	father	the father	pa	p a	( - - - - - - - - - - ) - p a - - - ( - - - - - - - - - - - - )				107			
33907	Bantawa	hair, hear, feathers	the feather	mɨwa	m ɨ w a	m ɨ w a -				772			
33908	Bantawa	to fight (physical, not with the mouth)	to fight	mɨma	m ɨ m a	m ɨ m a				773			
33909	Bantawa	fire	the fire	miri	m i r i	( - - - - - - - - - - - - - ) - - m - i - ( - ) - - ( - r i )				1746			
33910	Bantawa	*sɨŋ cʰamma* splice firewood	firewood	sɨŋ	s ɨ ŋ					6006			
33911	Bantawa	fish	the fish	ŋa	ŋ a	( - - - - - - - - - - - - - - - - - - ) - - ŋ - a - - - - ( - - - - - - - - - - - - - - - - - - - - - )				186			
33912	Bantawa	five	five	cʰuk-ka	tsʰ u k + k a	tsʰ u k + k a				775			
33913	Bantawa	flea	the flea	kippa	k i p p a	- - k i p p a				660			
33914	Bantawa	to flow	to flow	sonma	s o n	s o n				776			
33915	Bantawa	flower	the flower	buŋwa	b u ŋ w a	( - - - - - - - - ) b - u ŋ - ( - w a - - - - - - )				201			
33916	Bantawa	to fly	to fly (move through air)	penma	p e r	) p e r	cf the LFH article on proto-Kiranti			10208			
33917	Bantawa	foot	the foot	laŋkubak	l a ŋ k u b a k	l a - ŋ - k u b a k				129			
33918	Bantawa	forest	the forest	koŋkʰi	k o ŋ k͏ʰ i	k o ŋ k͏ʰ i				2629			
33919	Bantawa	to forget	forget	manma	m a n m a					0			
33920	Bantawa	four	four	lek-ka	l e k + k a	- - - - - - l e - - - k - - ( - - - + k a )				263			
33921	Bantawa	frog	the frog	bʰorop	bʱ o r o p	( - - - - ) - - bʱ - o - - - ( - ) - ( - r o - - p - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				145			
33922	Bantawa	frog	the frog	paŋtok	p a ŋ t o k	( p a ŋ - - - - - ) t o k - - - - - - - - - - ( - - - )				781			
33923	Bantawa	front	the front (front side)	bu	b u	b u				782			
33924	Bantawa	fruit, as a classifier noun	the fruit	si	s i	( - - - - - - - - - - - - - - - - - - - - ) s i - ( - - - )				3525			
33925	Bantawa	fruit	the fruit	sɨŋsiwa	s ɨ ŋ s i w a	( - - - - - - - - - - - - - - - s ɨ ŋ - - ) s i - ( - w a )				3525			
33926	Bantawa	all, full, completely	full	bʰeplo	bʱ e p l o	bʱ e p l o				783			
33927	Bantawa	to give	to give	pɨma (pɨ)	p ɨ	) p ɨ				1913			
33928	Bantawa	goat	the goat	cʰengara	tsʰ e n g a r a	tsʰ - e n g a r a				664			
33929	Bantawa	good, good-natured	good	nuwak	n u w a k	n u ( - - - w a k )				619			
33930	Bantawa	grass	the grass	gʰãsa	gʱ ã s a	( gʱ ã - ) s a -		IA		1094			
33931	Bantawa	hail	the hail	naŋ	n a ŋ	n a ŋ				785			
33932	Bantawa	hair (of the head)	the hair (of the head)	taŋmɨwa	t a ŋ m ɨ w a	- - - - - - - t a ŋ - - - - - - - ( - - - ) - - - - m ɨ - - - - - - ( w a )				2014			
33933	Bantawa	hand	the hand	cʰuk-ka	tsʰ u k + k a	tsʰ u k ( + k a )				786			
33934	Bantawa	be hard	hard	cʰakma (cʰakta)	tsʰ a k t	tsʰ a k t ( - - )				787			
33935	Bantawa		he or she [third person singular]	kʰo	k͏ʰ o	k͏ʰ o - ( - - - )				788			
33936	Bantawa	head	the head	taŋ	t a ŋ	t a ŋ				789			
33937	Bantawa	(antip) to hear	to hear	enma (enu)	e n	- e n				2652			
33938	Bantawa	hart, the physical heart	the heart	cuwa	ts u w a	ts u ( w a )				669			
33939	Bantawa	heavy	heavy	gəhək	g ə h ə k	g ə h ə k		IA		790			
33940	Bantawa	here (adverb)	here	otni	o t n i					6546			
33941	Bantawa	2. to cover, to hide (from view)	to hide (conceal)	kumma	k u m	k u m				792			
33942	Bantawa	long, tall	high / tall	ɨkiwaŋ	ɨ k i w a ŋ	ɨ k i w a ŋ				793			
33943	Bantawa	to be high	high / tall	jʰonma (jʰonta)	dzʱ o n m a	dzʱ o n m a				794			
33944	Bantawa	(antip) to hold (small things), to grab, to take	to hold	kɨkma (kɨktu)	k ɨ k t	k ɨ k t				795			
33945	Bantawa	hoof	the hoof	kʰura	k͏ʰ u r a	k͏ʰ u r a		IA		796			
33946	Bantawa	horse	the horse	kʰiyɨŋma	k͏ʰ i j ɨ ŋ m a					6618			
33947	Bantawa	be hot	hot	hakma (hakta)	h a k t	h a k t				797			
33948	Bantawa	house	the house	kʰim	k͏ʰ i m	( - - - ) k͏ʰ - i m - ( - - - ) -				209			
33949	Bantawa	to chase in a hunt	to hunt	onma (onta)	o n t	o n t				798			
33950	Bantawa	husband, old man (affectionately)	the husband	pasɨŋ	p a s ɨ ŋ					6548			
33951	Bantawa		I [first person singular]	ɨŋka	ɨ ŋ k a	( ɨ ŋ ) k a - ( - - - - )				29722			
33952	Bantawa	hole, inside	inside	hut	h u t	h u t ( - - )				800			
33953	Bantawa	inside (postp)	inside	hutda	h u t d a	h u t ( d a )				800			
33954	Bantawa	to kill; when in middle conjugation, 'to be killed' used figuratively for 'to be drunk'	to kill	setma	s e t	) s e t				3125			
33955	Bantawa	to make clay, to knead	to knead	dɨpma	d ɨ p	d ɨ p				801			
33956	Bantawa	knee	the knee	tumpɨcʰɨk	t u m p ɨ tsʰ ɨ k	- t u m p ɨ tsʰ ɨ k				672			
33957	Bantawa	small knife one that comes with a khukuri (stuck in the handle)	knife	curi	ts u r i					6616			
33958	Bantawa	khukuri, big knife	knife	dabi	d a b i					6617			
33959	Bantawa	to know, to know about (to have knowledge, not know how to or be able to )	to know	sinma (sintu)	s i n m a					0			
33960	Bantawa	lake	the lake	watamkʰan	w a t a m k͏ʰ a n	w a t a m k͏ʰ a n				802			
33961	Bantawa	be late	late	paŋma (paŋsa)	p a ŋ m a	p a ŋ m a				803			
33962	Bantawa	to laugh	to laugh	ima (iya)	i	) i				438			
33963	Bantawa	branch, leaf	the leaf	kusi	k u s i	k u s i				2676			
33964	Bantawa	to know how to do something; to learn (how to do something)	to learn	lema (lesu)	l e s	l e s				805			
33965	Bantawa	413	left	beŋwa	b e ŋ w a	b e ŋ w a -				806			
33966	Bantawa	to lick	to lick	lekma (lea)	l e k	) l e k				101			
33967	Bantawa	(middle) to turn over, to lie down	to lie down	anma (alu)	a n t	a n t				2681			
33968	Bantawa	to make fall, to lie down	to lie down	dɨma (dɨsu)	d ɨ s	d ɨ s				808			
33969	Bantawa	light, of weight; lightweight	light (of weight)	yaŋlok	j a ŋ l o k	( - - - - - - - - - - - - - ) - j a - ŋ - ( - - - - - - - - - - - - - - - l o k - - - - - - - - - - - - - - - - )				10542			
33970	Bantawa	lip	the lip (the lips)	dosiwa	d o s i w a	d o s i w a				809			
33971	Bantawa	liver	the liver	luŋmak	l u ŋ m a k	l u ŋ m a k				52			
33972	Bantawa	long, tall	long	ɨkiwaŋ	ɨ k i w a ŋ	ɨ k i w a ŋ				810			
33973	Bantawa	louse; headlouse	the louse	sit	s i t	- s i t				2077			
33974	Bantawa	2. lung	the lung	som	s o m	s o m				2691			
33975	Bantawa	man, person	the man (male human)	mɨna	m ɨ n a	- m ɨ n a				710			
33976	Bantawa	many, more	many	cɨlok	ts ɨ l o k	ts ɨ l o k				2694			
33977	Bantawa	to marry [from biha “marriage” + muma “to do”]	to marry (a man marries a woman)	biha muma	b i h a _ m u m a	b i h a _ m u m a		IA		2695			
33978	Bantawa	meat, flesh, muscles; a nominal suffix for animals	the meat	sa	s a	- s a				10227			
33979	Bantawa	middle [Nepali	middle	majʰan	m a dzʱ a n	m a dzʱ a n		IA		812			
33980	Bantawa	moon	the moon	ladip	l a d i p	- l a d i p				2081			
33981	Bantawa	morning	morning	wayɨŋ	w a j ɨ ŋ	w a j ɨ ŋ				8			
33982	Bantawa	mosquito	the mosquito	koŋkoŋma	k o ŋ k o ŋ m a	k o ŋ k o ŋ m a				814			
33983	Bantawa	mother	the mother	ma	m a	- m a				143			
33984	Bantawa	mountain, snow mountain	the mountain	comcuri	ts o m ts u r i	ts o m ts u r i				815			
33985	Bantawa	rat [rat is generic term for mouse]	the mouse or rat	cɨkyɨ	ts ɨ k j ɨ	ts ɨ k j ɨ				10424			
33986	Bantawa	mouth	the mouth	do	d o	d o				2706			
33987	Bantawa	clay, soil, mud, sand	the mud	bakʰa	b a k͏ʰ a	b a k͏ʰ a				680			
33988	Bantawa	nail, fingernail	the nail (fingernail or claw)	tumbulik	t u m b u l i k	t u m b u l i k				2902			
33989	Bantawa	name	the name	nɨŋ	n ɨ ŋ	- n ɨ ŋ				18			
33990	Bantawa	neck, throat (outside, front of the neck)	the neck	pot	p o t	p o t				2937			
33991	Bantawa	needle, pin	the needle (for sewing)	lupmit	l u p m i t	- l u p m i t				819			
33992	Bantawa	new	new	nuŋwa	n u ŋ w a	n u - ( ŋ w a - - )				257			
33993	Bantawa		nine	nu-ka	n u + k a	( - - - - ) n u + - ( k a )				487			
33994	Bantawa	nose	the nose	nabu	n a b u	- n a b u				2090			
33995	Bantawa	one	one	ɨk	ɨ k	- ɨ k - -				117			
33996	Bantawa	outside, the yard (outside of the house)	outside	buŋkʰa	b u ŋ k͏ʰ a	b u ŋ k͏ʰ a				820			
33997	Bantawa	pig	the pig	bʰak	bʱ a k	- bʱ a k				2092			
33998	Bantawa	to plant, to sow	to plant (vegetals, rice)	litma (littu)	l i t t	) l i t t				722			
33999	Bantawa	to play (as of children) [compare nam “sun” + lokma “to boil”]	to play	nam lokma	n a m _ l o k m a	n a m _ l o k m a				3134			
34000	Bantawa	(middle) to pull	to pull	kʰɨnma	k͏ʰ ɨ n t	k͏ʰ ɨ n t				822			
34001	Bantawa	1. to support, 2. to push	to push	tomma (tomtu)	t o m t	t o m t				3154			
34002	Bantawa	rain, also root for ‘liquid’ in many compounds	the rain	wa	w a	- w a				10234			
34003	Bantawa	rainbow	the rainbow	nakɨmaŋ	n a k ɨ m a ŋ	n a k ɨ m a ŋ				824			
34004	Bantawa	to sit [seems to be used for “to live”, cf p. 414, “earlier I lived in Kathmandu”]	to reside (live)	yuŋma (yuŋa)	j u ŋ	j u ŋ				825			
34005	Bantawa	rice plant	the rice plant	kaya	k a j a		Cannot verify as I do not have Jongens 2009. LSCannot find this form in Rai 1985/stedt.			6626			
34006	Bantawa	right, right hand side	right	camaŋwa	ts a m a ŋ w a	ts - a - - ( m a ŋ - - w a - - - )				826			
34007	Bantawa	river, smaller rier that grows and shrinks significantly with the season	the river	hoŋku	h o ŋ k u	h o ŋ k u				827			
34008	Bantawa	big river, sea	the river	yaŋwama	j a ŋ w a m a	j a ŋ w a m a				686			
34009	Bantawa	way, road, path, doorway	the road	lam	l a m	- l a m				2206			
34010	Bantawa	root, foot (of mountain)	the root	b_en	bʱ e n	bʱ e n	cognate with Lushai-Bokar ?			828			
34011	Bantawa	rope, string	the rope	hatdeuri	h a t d e u r i	h a t d e u r i				2753			
34012	Bantawa	rope	the rope	makyɨ	m a k j ɨ	m a k j ɨ				829			
34013	Bantawa	round, with the round side up	round	bomka	b o m k a	b o m k a				830			
34014	Bantawa	to run	to run	lotma (lora)	l o t	l o t				831			
34015	Bantawa	salt	the salt	yum	j u m	- j u m				687			
34016	Bantawa	to be salty	salty	yumma	j u m m a	( - - - ) j u m - ( - - - - m a - - - - - - )				832			
34017	Bantawa	clay, soil, mud, sand	the sand	bakʰa	b a k͏ʰ a	) b a k͏ʰ a				10566			
34018	Bantawa	(antip) to scratch, to tear (at the wall); to grab (with claws)	to scratch	pamma (pamtu)	p a m t	- p a m t				833			
34019	Bantawa	to scratch on an itchy place	to scratch	wamma (wamtu)	w a m t	w a m t				834			
34020	Bantawa	big river, sea	the sea	yaŋwama	j a ŋ w a m a					6627			
34021	Bantawa	to see; to look at, to watch	to see	copma	ts o p	ts o p				836			
34022	Bantawa	seed	the seed	luwa	l u w a	l u w a				837			
34023	Bantawa		seven	rek-ka	r e k + k a	r e k + k a				838			
34024	Bantawa	to sharpen	sharp	sepma (septu)	s e p t	s e p t				839			
34025	Bantawa	sheep	the sheep	bʰepsa	bʱ e p s a	) bʱ e p s a				1545			
34026	Bantawa	sheep	the sheep	mekʰara	m e k͏ʰ a r a	m e k͏ʰ a r a				2780			
34027	Bantawa	to shoot something, hit	to shoot (an arrow)	pʰitma (pʰittu)	pʰ i t t	pʰ i t t				841			
34028	Bantawa	shoulder	the shoulder	bʰaktaŋ	bʱ a k t a ŋ	) bʱ a k t a ŋ				13			
34029	Bantawa	sickle; grass-cutting knive (used by women)	the sickle	kombi	k o m b i					6619			
34030	Bantawa	to speak, to sing, to perform	to sing	luma (luwa)	l u	l u				842			
34031	Bantawa		six	sek-ka	s e k + k a	s e k + k a				843			
34032	Bantawa	skin	the skin	hokwa	h o k w a	) h o k w a				689			
34033	Bantawa	horse	the sky	ninama	n i n a m a	) n i n a m a				254			
34034	Bantawa	to sleep	to sleep	imma (imsa)	i m s	( - - ) - i m s ( - - - - - - - - - - - - - - - - )				2244			
34035	Bantawa	be small	small	citko	ts i t k o	ts i t k o				844			
34036	Bantawa	to smell (vt)	to smell (perceive odor) [transitive]	namma (namsu)	n a m s	( - - - - - - - - - - - - - - - - - - - - - - - - - - - ) - - - - n a m s ( - - - - - - - - )				67			
34037	Bantawa	smoke	the smoke	tuŋkʰu	t u ŋ k͏ʰ u	) t u ŋ k͏ʰ u				68			
34038	Bantawa	snake	the snake	pɨ	p ɨ	) p ɨ				3590			
34039	Bantawa	snow or snow mountain	the snow	cuncurukwa	ts u n ts u r u k w a	ts u n ts u r u k w a				846			
34040	Bantawa	be soft, be tender	soft	notma (notta)	n o t t	n o t t -				847			
34041	Bantawa	son, boy, male person	the son	duwacʰa	d u w a tsʰ a	) d u w a tsʰ a				73			
34042	Bantawa	spider	the spider	yagʰaŋma	j a gʱ a ŋ m a	j a gʱ a ŋ m a				848			
34043	Bantawa	to spit (in general, at the ground)	to spit	tʰuŋma (tʰuŋsu)	tʰ u ŋ s	tʰ u ŋ s				849			
34044	Bantawa	to stand, be upright	to stand	epma (ewa)	e p	- e p				2246			
34045	Bantawa	star	the star	saŋken	s a ŋ k e n	) s a ŋ k e n				10319			
34046	Bantawa	(antip) to steal, to be a thief	to steal	kʰɨma (kʰɨsu)	k͏ʰ ɨ s	) k͏ʰ ɨ s				10464			
34047	Bantawa	stone, generic term (mass)	the stone (a piece of)	luŋ	l u ŋ	) l u ŋ				81			
34049	Bantawa	straight	straight	samucʰe	s a m u tsʰ e	s a m u tsʰ e				851			
34050	Bantawa	sun	the sun	nam	n a m	) n a m				86			
34051	Bantawa	tail	the tail	miri	m i r i	m i r i				853			
34052	Bantawa		ten	ina-nam-	i n a + n a m +	i n a + n a m +				854			
34053	Bantawa	that (pronoun)	that	mo	m o					6594			
34054	Bantawa	there (down from here) (adverb)	there	moyu	m o j u					6595			
34055	Bantawa	thigh	the thigh	dʰilaŋ	dʱ i l a ŋ	dʱ i l a ŋ				2803			
34056	Bantawa	be thin	thin	yunma (yunta)	j u n m a					0			
34057	Bantawa	o think, remember.	to think (reflect)	minma (mittu)	m i t t	- m i t t				2575			
34058	Bantawa	this (pronoun)	this	oko	o k o					6596			
34059	Bantawa	you (sg.)	thou [second person singular]	kʰana	k͏ʰ a n a	k͏ʰ a n a				2810			
34060	Bantawa	three, root sum-	three	sum-ka	s u m + k a	) s u m + k a				283			
34061	Bantawa	to throw with stones	to throw	kokma (kou)	k o k	- k o k				3467			
34062	Bantawa	to throw (away, seeds)	to throw	wetma (weru)	w e t	w e t				857			
34063	Bantawa	thunder	the thunder	kuluŋdippa	k u l u ŋ d i p p a	k u l u ŋ d i p p a				858			
34064	Bantawa	tiger, Bengal tiger	the tiger	dʰinara	dʱ i n a r a	dʱ i n a r a				859			
34065	Bantawa	today, this day	today	ayɨ	a j ɨ	a j ɨ				860			
34066	Bantawa	tomorrow	tomorrow	maŋkolen	m a ŋ k o l e n	m a ŋ k o l e n				2822			
34067	Bantawa	tongue	the tongue	lem	l e m	l e m				2825			
34068	Bantawa	tooth, teeth	the tooth (front)	kɨŋ	k ɨ ŋ	k ɨ ŋ				2828			
34069	Bantawa	wood, tree	the tree	sɨŋ	s ɨ ŋ	- s ɨ ŋ				3396			
34070	Bantawa	two	two	hɨwa	h ɨ w a	h ɨ w a				2914			
34071	Bantawa	to vomit	to vomit	pema (pesa)	p e s	) p e s				736			
34072	Bantawa	to walk, to go	to walk	bitma	b i t t	b i t t				2833			
34073	Bantawa	water	the water	cakwa	ts a k w a	- ts a k w a				2834			
34074	Bantawa	we (inclusive plural)	we [first person plural inclusive]	ankan	a n k a n					2857			
34075	Bantawa	be wet	wet	hopma (hoa)	h o p	h o p				2840			
34076	Bantawa	what?	what	di	d i					6603			
34077	Bantawa	what - possessive form, ‘his what’, what of him?. khosaîa hdi cinma? ‘what knowledge does he have?’	what	ɨdi	ɨ d i					6603			
34078	Bantawa	wheat, grain	the wheat	tɨcʰoŋ	t ɨ tsʰ o ŋ					6634			
34079	Bantawa	where, at what location?	where	kʰada	k͏ʰ a d a					6604			
34080	Bantawa	be white	white	omma	o m	) o m				740			
34081	Bantawa	who (singular)	who	saŋ	s a ŋ	s a ŋ				2848			
34082	Bantawa	wife, old woman (affectionally used for wife)	the wife	masɨng	m a s ɨ n g					6606			
34083	Bantawa	wind, air	the wind	hɨk	h ɨ k	h ɨ k				867			
34084	Bantawa	wing, fin (of a fish)	the wing	lap	l a p	- l a p				135			
34085	Bantawa	to wipe, to smear; to apply paint	to wipe	laŋma (laŋsu)	l a ŋ s	l a ŋ s				868			
34086	Bantawa	woman	the woman	ma	m a	m a				869			
34087	Bantawa	wood, tree	the wood (material)	sɨŋ	s ɨ ŋ					2974			
34088	Bantawa	year, a year	the year	doŋ	d o ŋ	d o ŋ				2220			
34089	Bantawa	yesterday	yesterday	akʰomaŋ	a k͏ʰ o m a ŋ	a k͏ʰ o m a ŋ				870			
34090	Bantawa	you all	you [second person plural]	kʰananin	k͏ʰ a n a n i n					6608			
34091	Bantawa	excrement, manure, stool	the shit	kʰɨ	k͏ʰ ɨ	- k͏ʰ ɨ				29700			
34092	Bantawa		to know (something)	sinma	s i n t	s i n t				872			
35709	Japhug		the dog	khɯna	kʰ ɯ n a	( - - - - - - - - - - - - ) kʰ - ɯ - - ( - ) - ( - ) - - ( - - - n a )				2065			
35710	rGyalrong_Maerkang		the dog	khənɑ	kh ə n ɑ	kh ə n ɑ				2065			
37958	Tangut		four	ljɨɨr	l j ɨɨ/ɨː r	l j ɨɨ/ɨː r				263		四	
37959	Tangut		three	so.	s o./o	s o./o				283		三	
37960	Tangut		the dream	mjiij	m jii j					10217		夢	
37974	Tangut		heavy	ljɨɨ	l j ɨɨ/ɨː	l j ɨɨ/ɨː				10379		重	
37977	Tangut		the snake	phio	ph i o					70		蛇	
37978	Tangut		to cry (weep)	ŋwu	ŋ w u	ŋ w u				1127		哭	
37981	Tangut		the father	wja	w ja					10198		父	
37982	Tangut		light (of weight)	jij	j i j					10542		輕	
37983	Tangut		the mother	mja	m ja					3650		母	
37987	Tangut		the fruit	dew	d e w					2498		果	
37990	Tangut		to sleep	me	m e					65		睡	
37991	Tangut		the shoulder	wa.	w a./a	w a./a				13		肩	
37996	Tangut		to dig	luu	l uu					10191		掘	
37997	Tangut		the bird	dʑjwow	dʑ jwo w					3735		鳥	
37999	Tangut		high / tall	bjij	b ji j					896		高	
38000	Tangut		the frog	pie.	p i e./e	p i e./e				145		蛙	
38002	Tangut		the flower	wja.	w j a./a	w j a./a				10204		花	
38005	Tangut		the wind	ljɨ	l jɨ					994		風	
38006	Tangut		sharp	rewr	r e w r					4167		尖	
38008	Tangut		the mouse or rat	ɕiwə	ɕ i wə					10424		鼠	
38009	Tangut		to buy	lwə	l wə					2333		買	
38011	Tangut		long	dʑjo	dʑ j o	dʑ j o				675		長	
38012	Tangut		the ant	kjiwr	k ji w r					2954		蟻	
38013	Tangut		big	khwej	kh w e j					10181		大	
38014	Tangut		wet	tsji	ts ji					4194		濕	
38015	Tangut		left	ʑji.	ʑ j i./i	ʑ j i./i				816		左	
38017	Tangut		the tiger	le	l e					1053		虎	
38018	Tangut		cold (of temperature)	dʑjij	dʑ ji j					10187		寒	
38019	Tangut		soft	wəə	w əə					3107		軟	
38021	Tangut		right	tɕier	tɕ i e r					920		右	
38022	Tangut		far	khwa	kh w a	kh w a				10197		遠	
38025	Tangut		hard	.jijr 1.74	j ij r	j ij r				341			
38026	Tangut		the lip (the lips)	mər	m ə r					2075		唇	
38027	Tangut		to think (reflect)	sjiij	s jii j					10586		想	
38031	Tangut		morning	mji.j	m j i./i j					4208		晨	
38033	Tangut		to scratch	mja.	m j a./a	m j a./a				4161		傷/搔	
38035	Tangut		hot	tsja	ts ja			tib tsha		586		熱	
38036	Tangut		tomorrow	na rar	n a r a r					4216		翌日	
38037	Tangut		yesterday	jɨ njɨɨ	j ɨ n jɨɨ					4215		昨日	
38038	Tangut		today	pjɨ sjij	p ɨ js ji j					1313		今朝	
38039	Tangut		to sing	kjạ	k ji			ch		4172		唱	
38040	Tangut		five	ŋwə	ŋ wə					10357		五	
38041	Tangut		I [first person singular]	mjo	m j o	m j o				105		我	
38042	Tangut		the pig	wa	w a					2092		豬	
38043	Tangut		thou [second person singular]	nja	n ja					10588		汝	
38044	Tangut		the salt	tshjɨ	tsh jɨ					4160		鹽	
38045	Tangut		to steal	kwjɨɨr	k w j ɨɨ/ɨː r	k w j ɨɨ/ɨː r				10464		盜	
38047	Tangut		the lung	tsə.	ts ə./ə	ts ə./ə				716		肺	
38048	Tangut		the rain	dzju.	dz j u./u	dz j u./u				4153		雨	
38049	Tangut		the year	kjiw	k ji w					4196		年	
38050	Tangut		the bamboo	lhju.	lh j u./u	lh j u./u				821		竹	
38051	Tangut		to shoot (an arrow)	khia	kh i a					4168		射	
38052	Tangut		to vomit	wja	w ja					736		吐	
38058	Tangut		the hail	mur	m u r					1166		霜	
38059	Tangut		inside	u	u					4214		內/中	
38060	Tangut		near	bjij	b ji j					4148		近	
38061	Tangut		the grass	ɕjɨ	ɕ jɨ					1361		草	
38062	Tangut		the fog	le	l e					10216		霧	
38064	Tangut		to wipe	ɕjɨ ɕja	ɕ jɨ ɕ ja					3562		拂拭	
38065	Tangut		the river	mja	m ja					2838		河	
38066	Tangut		to count	sej	s e j					10189		算	
38067	Tangut		old (of person)	nar	n a r					2051		老	
38068	Tangut		to reside (live)	dʑjiij	dʑ jii j					678		住	
38069	Tangut		straight	twu.	t w u./u	t w u./u				983		直	
38071	Tangut		late	nej²	n e j ²	n e j ²				4207			
38072	Tangut		many	mjaa	m jaa					3473		多	
38073	Tangut		the woman	sji	s ji					4195		女	
38074	Tangut		to hunt	ba	b a					1455			
38075	Tangut		to hide (conceal)	lwu	l w u	l w u				696		隱/匿/伏	
38076	Tangut		to spit	pie.	p i e./e	p i e./e				4185		吐	
38077	Tangut		to throw	dʑjwo	dʑ jwo					4188		擲	
38078	Tangut		bad	niow	n i o w					10179		惡	
38079	Tangut		the spider	tsju.	ts j u./u	ts j u./u				4184		蜘蛛	
38080	Tangut		the mud	tɕior	tɕ i o r					2018		泥	
38081	Tangut		the needle (for sewing)	ɣa	ɣ a					10231		針	
38083	Tangut		the flea	lə	l ə					944		蚤	
38084	Tangut		the wing	dzjwɨ	dz jwɨ					282		翼	
38086	Tangut		to be alive	sjwu.	s j w u./u	s j w u./u				280		活	
38087	Tangut		outside	djɨr 2.77	d j ɨ r	d j ɨ r				10562			
38088	Tangut		short	wji.j	w j i./i j	w j i./i j				4169		短	
38089	Tangut		to chew	gjii	g jii					1534		嚙	
38090	Tangut		round	io.	i o./a	i o./a				4159		圓	
38092	Tangut		to pull							0			
38094	Tangut		to burn [intransitive]	njwɨ	n jwɨ					3198		燃/燒	
38095	Tangut		to push	khwej	kh we j					4152			
38096	Tangut		to fight	ɣwej	ɣ we j					10200		鬥	
38097	Tangut		to play	u	u					4149		遊戲/娛樂	
38098	Tangut		six	tɕhjiw	tɕh ji w					306		六	
38099	Tangut		nine	gjɨɨ	g j ɨɨ/ɨː	g j ɨɨ/ɨː				24		九	
38102	Tangut		to laugh	djiij	d jii j					2283		笑	
38103	Tangut		to lick	lhiaa	lh i aa					101		舐	
38107	Tangut		the armpit							0			
38109	Tangut		you [second person plural]							0			
38111	Tangut		the frost	nja	n ja					4204		霜	
38112	Tangut		the goat	tshjɨ	tsh jɨ					774		山羊	
38113	Tangut		the branch	.war	w a r	w a r				410			
38114	Tangut		middle	zji.j	z j i./i j	z j i./i j				1126		中	
